id_lote,tipo_proceso,horas_transcurridas,horas_restantes,temperatura_grano,temperatura_ambiental,humedad_ambiental,humedad_grano,lluvia,luz,_es_anomalia,_severidad,_tipo_anomalia,_calidad_final_lote,delta_temp
2,lavado,130,19,30.24,27.93,42.8,16.98,0.0,1430.2,False,normal,normal,excelente,2.3099999999999987
3,lavado,66,114,30.33,28.16,51.5,41.5,0.0,0.0,False,normal,normal,excelente,2.169999999999998
63,natural,58,454,34.53,33.18,50.21,42.91,0.0,42118.0,False,normal,normal,baja,1.3500000000000014
64,natural,116,189,29.39,27.48,54.44,36.8,0.0,528.3,False,normal,normal,buena,1.9100000000000001
46,honey,48,470,26.13,23.97,57.24,48.78,0.0,1430.2,False,normal,normal,baja,2.16
31,honey,192,188,22.4,20.99,54.88,35.23,0.0,0.0,False,normal,normal,buena,1.4100000000000001
22,lavado,194,10,23.35,21.28,63.33,13.46,0.0,0.0,False,normal,normal,regular,2.0700000000000003
28,honey,136,72,32.78,30.69,49.44,25.0,0.0,34429.4,False,normal,normal,buena,2.09
15,lavado,106,75,29.22,26.27,49.21,27.05,0.0,41804.4,False,normal,normal,buena,2.9499999999999993
71,natural,108,522,37.83,32.43,43.71,47.66,0.0,95108.3,False,normal,normal,regular,5.399999999999999
32,honey,52,236,21.41,19.68,59.91,48.85,0.0,2051.8,False,normal,normal,excelente,1.7300000000000004
50,natural,260,335,32.24,29.96,51.38,35.85,0.0,2408.4,False,normal,normal,regular,2.280000000000001
47,honey,36,291,38.95,34.45,49.01,43.49,0.0,77301.7,True,riesgo,temperatura_alta,baja,4.5
54,natural,252,20,33.45,30.17,45.1,14.04,0.0,55117.7,False,normal,normal,buena,3.280000000000001
47,honey,120,207,24.02,22.51,65.87,34.42,0.0,0.0,True,advertencia,humedad_ambiental_alta,baja,1.509999999999998
59,natural,176,471,31.48,29.79,51.13,37.54,0.0,41228.0,True,riesgo,secado_estancado,baja,1.6900000000000013
40,honey,166,99,26.27,23.64,53.71,24.08,0.0,0.0,False,normal,normal,buena,2.629999999999999
53,natural,234,87,31.74,29.57,50.96,21.32,0.0,1974.7,False,normal,normal,regular,2.169999999999998
33,honey,312,108,23.88,21.14,59.84,23.02,0.0,243.0,False,normal,normal,buena,2.7399999999999984
39,honey,52,341,22.74,21.23,56.14,48.87,0.0,0.0,False,normal,normal,buena,1.509999999999998
30,honey,208,270,32.39,30.33,53.93,31.96,0.0,29847.4,False,normal,normal,buena,2.0600000000000023
40,honey,258,7,31.7,26.83,52.83,12.38,0.0,0.0,False,normal,normal,buena,4.870000000000001
41,honey,82,258,28.67,27.26,46.32,42.31,0.0,37262.0,False,normal,normal,excelente,1.4100000000000001
56,natural,250,96,33.67,31.43,48.88,20.97,0.0,53911.7,False,normal,normal,buena,2.240000000000002
37,honey,296,83,28.51,27.52,53.82,19.29,0.0,37259.5,False,normal,normal,regular,0.990000000000002
52,natural,500,159,29.76,28.25,59.35,20.08,0.0,0.0,False,normal,normal,baja,1.5100000000000016
54,natural,36,236,34.8,31.21,46.35,44.37,0.0,61845.7,False,normal,normal,buena,3.5899999999999963
44,honey,286,184,25.21,23.8,58.22,31.49,0.0,96.5,False,normal,normal,baja,1.4100000000000001
45,honey,170,71,23.05,20.49,58.24,23.42,0.0,0.0,False,normal,normal,buena,2.5600000000000023
11,lavado,42,171,28.69,26.14,55.58,46.39,0.0,144.7,False,normal,normal,excelente,2.5500000000000007
5,lavado,74,77,24.29,22.83,57.45,35.56,0.0,0.0,False,normal,normal,excelente,1.4600000000000009
68,natural,244,82,23.43,21.15,54.12,20.78,0.0,1088.6,False,normal,normal,regular,2.280000000000001
29,honey,274,193,34.54,31.18,45.04,25.24,0.0,55121.2,False,normal,normal,baja,3.3599999999999994
37,honey,90,289,32.24,30.25,55.01,45.1,0.0,255.7,False,normal,normal,regular,1.990000000000002
30,honey,18,460,29.04,27.58,48.93,47.83,0.0,965.1,False,normal,normal,buena,1.4600000000000009
49,natural,108,337,35.16,30.89,46.25,39.08,0.0,48612.6,False,normal,normal,regular,4.269999999999996
53,natural,280,41,33.69,31.39,44.15,15.07,0.0,38428.3,False,normal,normal,regular,2.299999999999997
42,honey,78,131,26.45,24.57,53.39,36.7,0.0,0.0,False,normal,normal,baja,1.879999999999999
27,honey,214,86,28.11,26.14,53.06,24.07,0.0,0.0,False,normal,normal,regular,1.9699999999999989
8,lavado,136,20,29.36,27.42,47.28,17.32,0.0,1430.2,False,normal,normal,excelente,1.9399999999999977
30,honey,344,134,27.44,25.46,53.61,20.25,0.0,22143.8,False,normal,normal,buena,1.9800000000000004
54,natural,94,178,25.79,24.07,56.57,37.34,0.0,971.6,False,normal,normal,buena,1.7199999999999989
70,natural,76,224,24.39,22.4,57.41,36.74,0.0,828.6,False,normal,normal,regular,1.990000000000002
71,natural,114,516,31.54,29.43,54.8,47.42,0.0,0.0,False,normal,normal,regular,2.1099999999999994
51,natural,284,217,31.68,30.73,48.03,25.28,0.0,0.0,False,normal,normal,regular,0.9499999999999993
64,natural,188,117,27.84,26.83,52.83,27.82,0.0,0.0,False,normal,normal,buena,1.0100000000000016
8,lavado,60,96,32.62,28.69,48.56,38.33,0.0,80604.6,False,normal,normal,excelente,3.929999999999996
69,natural,84,172,37.49,34.64,43.24,41.57,0.0,52699.1,False,normal,normal,buena,2.8500000000000014
29,honey,314,153,25.53,23.0,55.07,22.36,0.0,0.0,False,normal,normal,baja,2.530000000000001
1,lavado,114,85,27.88,27.04,50.27,32.0,0.0,46.6,False,normal,normal,buena,0.8399999999999999
33,honey,406,14,26.25,23.49,45.47,11.98,0.0,0.0,False,normal,normal,buena,2.7600000000000016
72,natural,22,294,27.63,25.98,53.1,55.3,0.0,1430.2,False,normal,normal,regular,1.6499999999999986
21,lavado,102,71,26.8,25.02,56.43,27.27,0.0,2399.2,False,normal,normal,excelente,1.7800000000000011
26,honey,102,106,22.41,20.32,93.96,33.94,0.799,2882.3,True,critico,humedad_ambiental_alta,regular,2.09
52,natural,602,57,25.59,23.07,56.09,13.04,0.0,0.0,False,normal,normal,baja,2.5199999999999996
18,lavado,152,36,31.17,29.14,62.06,20.0,0.0,29924.5,False,normal,normal,regular,2.030000000000001
51,natural,100,401,28.25,25.05,59.43,39.91,0.0,942.5,False,normal,normal,regular,3.1999999999999993
27,honey,86,214,35.89,33.56,42.25,43.33,0.0,54687.5,True,advertencia,temperatura_alta,regular,2.3299999999999983
54,natural,44,228,28.89,27.92,52.06,43.65,0.0,2068.9,False,normal,normal,buena,0.9699999999999989
10,lavado,114,67,31.45,28.96,55.87,26.08,0.0,0.0,False,normal,normal,buena,2.4899999999999984
46,honey,118,400,29.54,27.18,57.96,43.67,0.0,0.0,False,normal,normal,baja,2.3599999999999994
62,natural,298,263,33.91,26.83,52.83,27.73,0.0,64599.3,False,normal,normal,baja,7.079999999999998
63,natural,250,262,34.47,32.38,48.16,28.85,0.0,42719.2,False,normal,normal,baja,2.0899999999999963
12,lavado,126,31,24.52,23.02,59.19,21.02,0.0,0.0,False,normal,normal,baja,1.5
30,honey,326,152,33.79,31.42,43.63,20.92,0.0,49293.5,False,normal,normal,buena,2.3699999999999974
65,natural,72,279,28.4,25.7,55.9,42.05,0.0,1422.1,False,normal,normal,buena,2.6999999999999993
59,natural,384,263,29.7,26.95,57.08,24.6,0.0,2820.3,False,normal,normal,baja,2.75
35,honey,230,280,32.71,29.45,43.77,33.27,0.0,69516.2,False,normal,normal,regular,3.2600000000000016
52,natural,634,25,31.97,30.63,50.51,10.07,0.0,42246.0,False,normal,normal,baja,1.3399999999999999
68,natural,296,30,31.24,29.44,50.52,15.15,0.0,32468.1,False,normal,normal,regular,1.7999999999999972
3,lavado,98,82,19.97,18.45,60.38,32.41,0.0,809.0,False,normal,normal,excelente,1.5199999999999996
53,natural,128,193,29.04,27.07,51.28,34.1,0.0,36361.9,False,normal,normal,regular,1.9699999999999989
16,lavado,54,152,25.48,24.37,59.16,41.73,0.0,0.0,False,normal,normal,excelente,1.1099999999999994
33,honey,6,414,24.75,21.94,58.16,52.56,0.0,0.0,False,normal,normal,buena,2.8099999999999987
44,honey,90,380,29.37,28.45,56.09,42.74,0.0,0.0,False,normal,normal,baja,0.9200000000000017
29,honey,426,41,32.14,29.84,51.34,12.34,0.0,1430.2,False,normal,normal,baja,2.3000000000000007
35,honey,470,40,32.92,29.49,45.63,12.23,0.0,72218.9,False,normal,normal,regular,3.4300000000000033
1,lavado,94,105,25.02,20.8,56.28,37.88,0.0,0.0,False,normal,normal,buena,4.219999999999999
66,natural,72,355,27.3,24.93,60.89,41.26,0.0,0.0,False,normal,normal,regular,2.370000000000001
62,natural,36,525,37.88,32.93,46.82,46.72,0.0,86000.5,False,normal,normal,baja,4.950000000000003
37,honey,66,313,33.13,26.83,52.83,31.49,0.0,0.0,False,normal,normal,regular,6.300000000000004
35,honey,370,140,33.24,28.15,47.49,21.13,0.0,74139.6,False,normal,normal,regular,5.090000000000003
70,natural,140,160,116.87,28.21,56.91,28.52,0.0,3690.4,True,critico,valor_imposible,regular,88.66
18,lavado,176,12,30.38,28.67,52.62,14.58,0.0,28509.6,False,normal,normal,regular,1.7099999999999973
53,natural,166,155,25.57,24.48,52.94,29.1,0.0,0.0,False,normal,normal,regular,1.0899999999999999
25,honey,252,172,35.13,28.91,48.58,26.08,0.0,87694.1,True,advertencia,temperatura_alta,buena,6.220000000000002
35,honey,34,476,32.16,29.29,49.85,50.43,0.0,51451.9,False,normal,normal,regular,2.8699999999999974
23,lavado,168,22,21.34,19.75,60.31,16.69,0.0,0.0,False,normal,normal,regular,1.5899999999999999
62,natural,244,317,26.81,24.25,54.71,32.96,0.0,0.0,True,riesgo,secado_estancado,baja,2.5599999999999987
48,honey,138,340,30.06,28.19,55.43,38.37,0.0,0.0,False,normal,normal,buena,1.8699999999999974
24,lavado,104,73,29.0,27.03,50.36,31.04,0.0,32051.6,False,normal,normal,excelente,1.9699999999999989
47,honey,258,69,32.12,30.67,50.13,18.68,0.0,0.0,False,normal,normal,baja,1.4499999999999957
44,honey,448,22,33.91,31.47,47.34,11.84,0.0,41672.0,False,normal,normal,baja,2.4399999999999977
58,natural,220,162,25.93,23.37,57.28,28.93,0.0,0.0,False,normal,normal,regular,2.5599999999999987
18,lavado,186,2,32.55,30.95,51.72,12.48,0.0,536.6,False,normal,normal,regular,1.5999999999999979
9,lavado,20,160,25.35,24.45,57.81,54.25,0.0,881.3,False,normal,normal,excelente,0.9000000000000021
72,natural,106,210,35.55,31.75,50.24,31.49,0.0,63463.3,False,normal,normal,regular,3.799999999999997
63,natural,100,412,27.63,25.01,53.44,38.75,0.0,0.0,False,normal,normal,baja,2.6199999999999974
11,lavado,126,87,22.47,21.22,62.68,29.2,0.0,0.0,False,normal,normal,excelente,1.25
58,natural,8,374,28.94,26.95,50.24,52.29,0.0,35296.3,False,normal,normal,regular,1.990000000000002
30,honey,76,402,21.75,19.96,54.28,42.44,0.0,0.0,False,normal,normal,buena,1.7899999999999991
33,honey,76,344,25.36,26.83,52.83,44.73,0.0,0.0,False,normal,normal,buena,-1.4699999999999989
31,honey,100,280,28.89,21.45,53.77,45.42,0.0,1791.4,False,normal,normal,buena,7.440000000000001
51,natural,436,65,27.23,25.27,63.19,14.62,0.0,0.0,False,normal,normal,regular,1.9600000000000009
63,natural,288,224,24.8,22.73,59.24,25.8,0.0,0.0,False,normal,normal,baja,2.0700000000000003
54,natural,186,86,30.64,26.83,52.83,23.78,0.0,0.0,False,normal,normal,buena,3.8100000000000023
29,honey,432,35,25.15,22.73,63.06,11.56,0.0,0.0,False,normal,normal,baja,2.419999999999998
57,natural,122,395,22.63,20.88,54.39,46.23,0.0,664.6,False,normal,normal,buena,1.75
57,natural,486,31,26.6,26.83,52.83,13.47,0.0,1482.8,False,normal,normal,buena,-0.22999999999999687
67,natural,128,176,31.7,29.59,47.89,35.24,0.0,43233.8,False,normal,normal,buena,2.1099999999999994
50,natural,534,61,27.26,25.35,53.38,14.87,0.0,0.0,False,normal,normal,regular,1.9100000000000001
1,lavado,4,195,21.86,19.72,53.58,31.49,0.0,1114.9,False,normal,normal,buena,2.1400000000000006
51,natural,342,159,29.6,27.67,51.91,21.73,0.0,1067.4,False,normal,normal,regular,1.9299999999999997
27,honey,284,16,30.39,28.46,46.81,12.39,0.0,113.3,False,normal,normal,regular,1.9299999999999997
37,honey,96,283,24.19,22.25,52.59,44.29,0.0,0.0,False,normal,normal,regular,1.9400000000000013
22,lavado,82,122,34.82,31.18,52.99,39.01,0.0,54564.5,False,normal,normal,regular,3.6400000000000006
69,natural,244,12,25.48,23.58,57.45,13.28,0.0,1194.4,False,normal,normal,buena,1.9000000000000021
69,natural,82,174,37.41,32.75,44.55,42.06,0.0,76015.4,False,normal,normal,buena,4.659999999999997
52,natural,132,527,36.75,33.2,49.51,45.05,0.0,59613.8,False,normal,normal,baja,3.549999999999997
7,lavado,82,106,30.23,27.78,49.5,35.13,0.0,58548.4,False,normal,normal,excelente,2.4499999999999993
70,natural,286,14,25.22,24.01,53.14,12.6,0.0,1424.8,False,normal,normal,regular,1.2099999999999973
71,natural,46,584,28.49,26.33,56.78,52.87,0.0,858.5,False,normal,normal,regular,2.16
72,natural,194,122,22.84,20.63,54.72,29.5,0.0,0.0,False,normal,normal,regular,2.210000000000001
57,natural,282,235,32.85,30.18,51.71,31.67,0.0,0.0,False,normal,normal,buena,2.6700000000000017
32,honey,206,82,33.89,30.7,41.21,23.76,0.0,1430.2,False,normal,normal,excelente,3.1900000000000013
22,lavado,50,154,18.97,16.48,94.71,47.25,0.882,189.3,True,critico,humedad_ambiental_alta,regular,2.4899999999999984
9,lavado,142,38,22.24,20.86,55.25,31.49,0.0,139.8,False,normal,normal,excelente,1.379999999999999
34,honey,146,49,25.19,23.74,53.83,21.61,0.0,2026.6,False,normal,normal,excelente,1.4500000000000028
27,honey,194,106,20.73,18.55,56.05,26.28,0.0,3148.2,False,normal,normal,regular,2.1799999999999997
51,natural,404,97,34.03,31.22,51.9,17.32,0.0,0.0,False,normal,normal,regular,2.8100000000000023
56,natural,342,4,28.27,26.34,53.04,13.27,0.0,0.0,False,normal,normal,buena,1.9299999999999997
56,natural,54,292,29.58,27.44,56.53,42.35,0.0,5.0,False,normal,normal,buena,2.139999999999997
29,honey,284,183,30.22,28.35,54.46,24.28,0.0,1044.1,False,normal,normal,baja,1.8699999999999974
29,honey,330,137,33.1,31.17,52.74,20.74,0.0,0.0,False,normal,normal,baja,1.9299999999999997
67,natural,122,182,22.46,20.43,59.35,36.21,0.0,0.0,False,normal,normal,buena,2.030000000000001
26,honey,158,50,35.8,32.07,45.28,21.07,0.0,54438.6,True,advertencia,temperatura_alta,regular,3.729999999999997
40,honey,108,157,37.08,33.45,50.65,31.57,0.0,70895.8,True,advertencia,temperatura_alta,buena,3.6299999999999955
52,natural,646,13,27.92,25.86,57.16,9.51,0.0,1887.3,False,normal,normal,baja,2.0600000000000023
57,natural,20,497,29.37,27.69,48.66,53.31,0.0,2066.7,False,normal,normal,buena,1.6799999999999997
72,natural,272,44,31.18,28.92,50.66,18.02,0.0,45407.9,False,normal,normal,regular,2.259999999999998
15,lavado,156,25,33.66,30.87,47.47,16.7,0.0,47117.8,False,normal,normal,buena,2.7899999999999956
25,honey,264,160,25.29,23.35,50.9,25.32,0.0,0.0,False,normal,normal,buena,1.9399999999999977
61,natural,156,226,36.05,32.72,55.58,34.21,0.0,60540.6,False,normal,normal,excelente,3.3299999999999983
61,natural,56,326,30.82,28.86,52.02,45.62,0.0,44142.8,False,normal,normal,excelente,1.9600000000000009
71,natural,426,204,33.03,31.1,47.84,24.18,0.0,672.0,False,normal,normal,regular,1.9299999999999997
44,honey,444,26,32.88,27.7,80.06,11.63,0.357,88478.2,True,critico,lluvia_detectada,baja,5.180000000000003
46,honey,266,252,27.22,25.03,54.71,31.05,0.0,0.0,False,normal,normal,baja,2.1899999999999977
72,natural,260,56,29.11,27.5,47.41,19.79,0.0,0.0,False,normal,normal,regular,1.6099999999999994
66,natural,266,161,26.42,24.04,61.91,24.6,0.0,1579.2,False,normal,normal,regular,2.3800000000000026
46,honey,464,54,30.0,28.63,57.71,14.24,0.0,26093.1,False,normal,normal,baja,1.370000000000001
59,natural,278,369,40.51,37.16,45.43,30.92,0.0,63592.8,True,advertencia,temperatura_alta,baja,3.3500000000000014
41,honey,296,44,27.06,25.24,51.34,31.49,0.0,28753.2,False,normal,normal,excelente,1.8200000000000003
35,honey,154,356,30.86,27.65,47.27,41.05,0.0,59166.7,False,normal,normal,regular,3.210000000000001
30,honey,350,128,33.02,30.94,49.69,20.13,0.0,61546.0,True,riesgo,secado_estancado,buena,2.080000000000002
48,honey,278,200,28.94,28.96,51.55,27.13,0.0,63104.7,False,normal,normal,buena,-0.019999999999999574
37,honey,128,251,29.96,26.83,52.83,40.38,0.0,39400.2,False,normal,normal,regular,3.1300000000000026
71,natural,448,182,33.19,32.35,48.7,22.98,0.0,32145.4,False,normal,normal,regular,0.8399999999999963
40,honey,110,155,35.55,32.57,45.93,30.88,0.0,51548.3,True,advertencia,temperatura_alta,buena,2.979999999999997
29,honey,216,251,24.86,22.58,59.07,30.0,0.0,0.0,False,normal,normal,baja,2.280000000000001
53,natural,148,173,25.76,23.94,56.66,31.91,0.0,1305.5,False,normal,normal,regular,1.8200000000000003
20,lavado,66,91,28.02,25.57,52.53,33.41,0.0,1992.0,False,normal,normal,buena,2.4499999999999993
50,natural,482,113,26.58,24.27,57.97,19.41,0.0,0.0,True,riesgo,secado_estancado,regular,2.3099999999999987
58,natural,348,34,34.35,31.88,47.58,16.02,0.0,59714.6,False,normal,normal,regular,2.4700000000000024
58,natural,166,216,27.5,25.94,51.03,35.12,0.0,807.8,False,normal,normal,regular,1.5599999999999987
72,natural,96,220,26.29,24.02,58.85,43.98,0.0,0.0,False,normal,normal,regular,2.2699999999999996
13,lavado,200,9,26.55,24.5,54.22,13.22,0.0,29145.2,False,normal,normal,regular,2.0500000000000007
59,natural,148,499,25.92,26.83,52.83,38.82,0.0,1430.2,False,normal,normal,baja,-0.9099999999999966
6,lavado,136,62,29.09,27.44,81.39,24.61,0.632,1430.2,True,critico,lluvia_detectada,buena,1.6499999999999986
29,honey,288,179,26.34,23.35,56.13,24.99,0.0,13.4,True,riesgo,secado_estancado,baja,2.9899999999999984
61,natural,308,74,31.96,29.07,51.9,18.45,0.0,0.0,False,normal,normal,excelente,2.8900000000000006
28,honey,198,10,25.04,23.23,55.88,13.08,0.0,0.0,False,normal,normal,buena,1.8099999999999987
71,natural,562,68,34.51,30.93,49.86,14.27,0.0,66469.6,False,normal,normal,regular,3.5799999999999983
71,natural,254,376,37.73,33.39,50.37,37.29,0.0,77278.1,False,normal,normal,regular,4.339999999999996
22,lavado,130,74,28.89,30.55,51.41,27.59,0.0,51858.8,False,normal,normal,regular,-1.6600000000000001
3,lavado,164,16,25.66,24.49,51.96,16.18,0.0,422.7,False,normal,normal,excelente,1.1700000000000017
64,natural,186,119,31.13,28.25,47.09,28.0,0.0,1684.9,False,normal,normal,buena,2.879999999999999
21,lavado,84,89,37.76,32.65,47.89,31.52,0.0,80424.4,True,advertencia,temperatura_alta,excelente,5.109999999999999
58,natural,84,298,37.39,33.36,51.59,44.06,0.0,85329.7,False,normal,normal,regular,4.030000000000001
3,lavado,44,136,25.24,24.51,44.9,46.83,0.0,1753.9,False,normal,normal,excelente,0.7299999999999969
10,lavado,148,33,21.96,20.45,57.47,18.22,0.0,4540.0,False,normal,normal,buena,1.5100000000000016
45,honey,134,107,36.06,32.4,47.61,28.2,0.0,67856.9,True,advertencia,temperatura_alta,buena,3.6600000000000037
54,natural,230,42,33.68,30.54,44.93,16.84,0.0,59689.0,False,normal,normal,buena,3.1400000000000006
63,natural,484,28,24.13,23.37,56.83,11.86,0.0,839.0,False,normal,normal,baja,0.759999999999998
70,natural,206,94,37.28,33.93,45.43,21.59,0.0,70834.5,False,normal,normal,regular,3.3500000000000014
41,honey,224,116,26.05,24.26,50.55,26.04,0.0,32852.0,False,normal,normal,excelente,1.7899999999999991
29,honey,424,43,36.41,34.19,44.21,12.05,0.0,31748.2,True,advertencia,temperatura_alta,baja,2.219999999999999
48,honey,440,38,26.05,24.45,55.12,12.93,0.0,30618.7,False,normal,normal,buena,1.6000000000000014
39,honey,358,35,24.88,23.32,49.51,13.56,0.0,0.0,False,normal,normal,buena,1.5599999999999987
59,natural,86,561,35.57,32.91,54.52,42.95,0.0,46181.5,True,riesgo,secado_estancado,baja,2.6600000000000037
46,honey,114,404,31.91,30.39,57.33,44.24,0.0,963.8,False,normal,normal,baja,1.5199999999999996
30,honey,120,358,28.89,21.42,53.55,37.68,0.0,753.1,False,normal,normal,buena,7.469999999999999
41,honey,202,138,28.89,28.32,50.21,29.5,0.0,47970.4,False,normal,normal,excelente,0.5700000000000003
57,natural,128,389,29.45,27.13,48.73,45.56,0.0,26172.8,False,normal,normal,buena,2.3200000000000003
57,natural,26,491,21.94,20.02,58.78,52.72,0.0,1476.9,False,normal,normal,buena,1.9200000000000017
46,honey,28,490,27.29,24.13,60.02,50.1,0.0,0.0,False,normal,normal,baja,3.16
61,natural,158,224,37.12,33.5,57.41,34.37,0.0,62315.0,False,normal,normal,excelente,3.6199999999999974
49,natural,328,117,34.73,32.27,48.33,18.87,0.0,26311.4,False,normal,normal,regular,2.4599999999999937
29,honey,390,77,26.19,23.38,61.93,15.14,0.0,3693.5,False,normal,normal,baja,2.8100000000000023
29,honey,236,231,30.45,27.75,49.89,29.78,0.0,0.0,True,riesgo,secado_estancado,baja,2.6999999999999993
3,lavado,140,40,27.26,25.07,50.66,22.41,0.0,0.0,False,normal,normal,excelente,2.1900000000000013
39,honey,12,381,33.28,29.5,46.92,54.47,0.0,64057.4,False,normal,normal,buena,3.780000000000001
29,honey,146,321,22.35,20.87,57.72,35.94,0.0,173.8,True,riesgo,secado_estancado,baja,1.4800000000000004
31,honey,292,88,25.06,26.83,52.83,21.64,0.0,0.0,False,normal,normal,buena,-1.7699999999999996
54,natural,226,46,31.89,29.83,50.84,17.8,0.0,38490.1,False,normal,normal,buena,2.0600000000000023
60,natural,248,399,30.5,29.58,55.27,37.83,0.0,38880.9,False,normal,normal,baja,0.9200000000000017
57,natural,318,199,27.4,24.9,56.65,28.76,0.0,1920.7,False,normal,normal,buena,2.5
